material_id,protocol_split,source_csv,target_file,valid,error,formula,atom_count,tensor_norm,exact_zero,response_stratum,source_voigt_convention_valid,raw_irreps_valid,target_schema_valid,target_valid,rotations_valid,stored_reynolds_residual,reynolds_invariance_error,voigt_roundtrip_error,niggli_change_integral_error,niggli_change_determinant,basis_lattice_roundtrip_error,basis_frac_roundtrip_error,niggli_lattice_idempotence_error,niggli_frac_idempotence_error,niggli_representation_idempotent,niggli_quotient_lattice_error,niggli_quotient_frac_error,tensor_rotated_by_basis_change
JVASP-34638,train,train.csv,b0b36545fa0a884d.pt,True,,ZnS,28,1.229841947555542,False,4,True,True,True,True,True,1.1871522787032518e-07,2.9802322387695312e-08,0.0,2.220446049250313e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34642,train,train.csv,9fd4885508875eca.pt,True,,BaMnF4,24,0.10984466224908829,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-3465,train,val.csv,65c9263e30c7d772.pt,True,,InPS4,12,1.0659903287887573,False,4,True,True,True,True,True,0.0,0.0,0.0,5.733157707865097e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34650,train,train.csv,20e7721cb9ec40f9.pt,True,,SiO2,12,0.4238784909248352,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34653,train,train.csv,9842814ceca2b185.pt,True,,InBiO3,20,0.5320464968681335,False,3,True,True,True,True,True,0.0,0.0,0.0,4.3659515945240894e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34656,train,train.csv,a2e5cadb8ff8a114.pt,True,,SiO2,24,0.06016005575656891,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34659,train,train.csv,3e90cc898b7b2122.pt,True,,SiO2,12,0.43473970890045166,False,2,True,True,True,True,True,0.0,0.0,0.0,4.388833927313756e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34660,train,train.csv,c04a376a7e124f80.pt,True,,SiO2,12,0.48350319266319275,False,2,True,True,True,True,True,0.0,0.0,0.0,3.526619669062493e-17,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-34670,train,train.csv,5bf2cfb93e094703.pt,True,,ZnS,28,1.2298710346221924,False,4,True,True,True,True,True,9.385041011000794e-08,2.9802322387695312e-08,0.0,3.9763399259962235e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34672,train,train.csv,29c578fd0c6341e3.pt,True,,Ca2BiAsO6,40,0.42009052634239197,False,2,True,True,True,True,True,0.0,0.0,0.0,8.873915787393713e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34674,train,train.csv,e771d0bb30ba319f.pt,True,,SiO2,24,0.3458060920238495,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34676,train,test.csv,feeca2e79b9abf2b.pt,True,,SiO2,24,0.5253979563713074,False,3,True,True,True,True,True,0.0,0.0,0.0,3.356537441532999e-17,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-3468,train,val.csv,667cef57633ed6c4.pt,True,,Zn(InTe2)2,14,1.1847432851791382,False,4,True,True,True,True,True,0.0,0.0,0.0,2.6666006382246003e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34685,train,val.csv,19526f01924d7580.pt,True,,SiO2,24,0.8934831619262695,False,3,True,True,True,True,True,0.0,0.0,0.0,8.594412115070593e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34696,train,train.csv,f7dee4315e1a6dc7.pt,True,,NaLiCO3,18,0.5939067602157593,False,3,True,True,True,True,True,1.0036027475734954e-07,1.4901161193847656e-08,0.0,4.648909902412449e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34704,train,train.csv,0e6f8a82c9fe7c1a.pt,True,,Cu3TeS3Cl,24,1.2164647579193115,False,4,True,True,True,True,True,3.295137867098674e-05,5.960464477539063e-08,0.0,2.220446049250313e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34716,train,train.csv,1813582788bb9e05.pt,True,,SiO2,12,0.7625265121459961,False,3,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-34760,train,train.csv,0557b4ddef655de0.pt,True,,RbClO3,15,0.8153409957885742,False,3,True,True,True,True,True,6.461536372626142e-08,2.9802322387695312e-08,0.0,4.396907541041235e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34772,train,test.csv,a3a130f4b7c3d387.pt,True,,LiBr,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.9570004891088794e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34773,train,train.csv,a62906e6472080e7.pt,True,,NaClO3,20,0.5650238394737244,False,3,True,True,True,True,True,6.459947599068983e-08,0.0,0.0,2.2724165151072183e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34780,train,train.csv,94d9033825852056.pt,True,,Ba7(ClF6)2,21,0.054693978279829025,False,2,True,True,True,True,True,0.0,0.0,0.0,2.601395085222089e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-34782,train,train.csv,64a7860a544a843f.pt,True,,H2CO,72,0.487995445728302,False,2,True,True,True,True,True,1.0577790021670808e-07,1.4901161193847656e-08,0.0,1.665913530972963e-32,1,0.0,1.1102230246251565e-16,7.9690775711175865,0.49012900000000004,False,0.0,1.1102230246251565e-16,False
JVASP-34788,train,train.csv,e05578582ae342ae.pt,True,,AlHO2,8,0.08615075796842575,False,2,True,True,True,True,True,0.0,0.0,0.0,7.956139309134594e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3480,train,train.csv,4414ad3c443edbe4.pt,True,,SrCuSeF,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,7.343937224577922e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3486,train,test.csv,1e4f740cff9b74b9.pt,True,,Cd(InTe2)2,14,1.2012947797775269,False,4,True,True,True,True,True,0.0,0.0,0.0,5.8787246989376864e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34888,train,train.csv,40f24385ccfd9d9d.pt,True,,Zr3GeO8,24,0.14580662548542023,False,2,True,True,True,True,True,0.0,0.0,0.0,2.220446049250313e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-3489,train,train.csv,d17b3841bb9e9a05.pt,True,,VCu3Se4,8,0.21178288757801056,False,2,True,True,True,True,True,0.0,0.0,0.0,1.5683063158004707e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34892,train,train.csv,4f13b36a3fe1f024.pt,True,,YClO,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,8.494961997214223e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34894,train,train.csv,c5540d258e104c72.pt,True,,H2O2,16,0.10592000186443329,False,2,True,True,True,True,True,0.0,0.0,0.0,2.1683391556317075e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34910,train,train.csv,05a80a2a8f5dc6e2.pt,True,,PrZr3F15,57,0.06716644763946533,False,2,True,True,True,True,True,4.354891850749162e-17,1.597839973850307e-18,0.0,2.882967331427108e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-3492,train,train.csv,d16c7311389085d2.pt,True,,RbInTe2,16,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.5924137175667706e-32,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34942,train,train.csv,e8835c4f03056675.pt,True,,HoClO,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34946,train,train.csv,19c102aa5263c60e.pt,True,,RbHF2,16,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,5.693091962624211e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-34961,train,val.csv,9ec53878bb830aea.pt,True,,NaCN,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,7.814223894831112e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3498,train,train.csv,d958f2a369c0ebee.pt,True,,Cd(InSe2)2,14,1.3242011070251465,False,4,True,True,True,True,True,0.0,0.0,0.0,3.684657956487631e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35,train,train.csv,f7b9af52973b9da7.pt,True,,ZnSe,8,1.831165075302124,False,4,True,True,True,True,True,0.0,0.0,0.0,4.520562661427038e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-350,train,train.csv,fb4add526e486ec8.pt,True,,ZrO2,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,6.432223226422643e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3501,train,train.csv,73b5734091591dfc.pt,True,,Na2PtO2,10,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35012,train,train.csv,91c1d2a5939496bd.pt,True,,NdTeCl,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,5.301594308736451e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35027,train,val.csv,dc0a266e95aee553.pt,True,,PdCl2,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,9.84563425645563e-34,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35038,train,train.csv,d209aedbaa6009a3.pt,True,,PrTeCl,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.8115526002464505e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3504,train,test.csv,f0221e6b0c4d5a04.pt,True,,NaInTe2,16,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,5.631119201509784e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35057,train,train.csv,b25ec6ed246b14ac.pt,True,,KMgAs,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35066,train,train.csv,4240a5b87878662c.pt,True,,CaSnHg,6,12.576715469360352,False,4,True,True,True,True,True,0.02760794386267662,4.76837158203125e-07,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35067,train,train.csv,4727d84b05df61f2.pt,True,,KMgBi,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,8.063596506247012e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3507,train,train.csv,97ff86349d0b5888.pt,True,,Zn(InSe2)2,14,1.3256587982177734,False,4,True,True,True,True,True,0.0,0.0,0.0,4.527831907269339e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35082,train,train.csv,4e6968062699dcf6.pt,True,,Sr2H3I,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.220446049250313e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35097,train,train.csv,81d97a2acbaa65b3.pt,True,,Th2HN3,6,0.2311794012784958,False,2,True,True,True,True,True,8.051371591271633e-18,3.725290298461914e-09,0.0,2.220446049250313e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-3510,train,train.csv,defc773b2942175a.pt,True,,BiI3,24,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35106,train,train.csv,9fad0b94557bf256.pt,True,,Al3GaN4,8,1.7892297506332397,False,4,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35108,train,test.csv,6f171bdce931223a.pt,True,,Al3BN4,8,1.7025668621063232,False,4,True,True,True,True,True,0.0,0.0,0.0,6.115790528386217e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35109,train,train.csv,e586adaef7a57db7.pt,True,,AlGa3N4,8,2.2830467224121094,False,4,True,True,True,True,True,6.395005414105981e-08,0.0,0.0,2.624015703348577e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35117,train,val.csv,7521d1e2c71689f7.pt,True,,BaAl2(SiO4)2,13,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.8691303461830665e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35118,train,train.csv,181840f308231ffe.pt,True,,BaAl2(SiO4)2,13,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35122,train,train.csv,1f05c35592bbb53e.pt,True,,BaLi2Mg(PO4)2,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,4.989200254528983e-19,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35123,train,train.csv,928194f59bb8fe79.pt,True,,BeGeN2,16,1.4611501693725586,False,4,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35125,train,train.csv,e13cde3da5036058.pt,True,,BaSr2Mg(SiO4)2,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,3.1328486811610327e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-3513,train,train.csv,87aa7ea7e007f93b.pt,True,,YbBr2,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35141,train,train.csv,315d7d7c623f494e.pt,True,,CeZr7O16,24,0.08199147880077362,False,2,True,True,True,True,True,0.0,0.0,0.0,1.9130097460060276e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35152,train,val.csv,afc38f8c72bb0a56.pt,True,,Ga3BN4,8,2.624089479446411,False,4,True,True,True,True,True,0.0,0.0,0.0,3.934193471836964e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35159,train,train.csv,b1451d19f420c66f.pt,True,,KNa2BN2,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,4.3813325095573343e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3516,train,train.csv,7c1ca94b733685c9.pt,True,,CaBr2,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35162,train,train.csv,720e07ab71bec8c8.pt,True,,LaPO4,24,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.0547607709282804e-32,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35165,train,train.csv,b079f0da51aec66e.pt,True,,Li2PNO2,24,0.7065713405609131,False,3,True,True,True,True,True,0.0,0.0,0.0,3.487649920509227e-32,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35176,train,val.csv,cf29680f492ff88e.pt,True,,Mg2SiO4,28,0.06724508851766586,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-35181,train,train.csv,3de8b9bef6eb0ea9.pt,True,,ZrSiO4,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,7.202480138038529e-18,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-35190,train,val.csv,98f77c7982da7b30.pt,True,,SrZrO3,10,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.8052297245289833e-32,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35195,train,train.csv,aad1a411e4cf16a8.pt,True,,RbMgBO3,24,0.1358731985092163,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1222402072035033e-32,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35205,train,train.csv,4047bcfed53b515a.pt,True,,SiGeN2O,20,1.1094344854354858,False,4,True,True,True,True,True,0.0,0.0,0.0,1.8739722275268892e-19,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35212,train,train.csv,af42451f0ff16304.pt,True,,KLiICl,4,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3522,train,train.csv,8e12c243cdfb6480.pt,True,,ZnCl2,12,0.6883009076118469,False,3,True,True,True,True,True,0.0,0.0,0.0,9.463247690245826e-34,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35220,train,test.csv,0571e84d939c50a8.pt,True,,Cd5(S2Cl)2,22,0.5023711323738098,False,3,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35221,train,train.csv,5cebe2b6be21c394.pt,True,,Li2SiSnS4,16,0.9826378226280212,False,3,True,True,True,True,True,0.0,0.0,0.0,6.313955950316882e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35230,train,train.csv,1edc5f600aafd14b.pt,True,,LuO3,32,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.2305554805319012e-32,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35258,train,train.csv,5315dde146bcaac0.pt,True,,K2Cu(ClF)2,28,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,3.68898012988931e-32,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-35260,train,train.csv,594cd2712b89b839.pt,True,,Na6ZnSe4,22,0.1456492394208908,False,2,True,True,True,True,True,4.3176349742152836e-17,3.5561205908981455e-18,0.0,1.3211754186789592e-33,1,0.0,1.1102230246251565e-16,8.071318747163698,0.47145499999999996,False,0.0,1.1102230246251565e-16,False
JVASP-35314,train,train.csv,aa5ed4072b08d9ae.pt,True,,PrHSe,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-3534,train,train.csv,976ee172c1ac5653.pt,True,,BiClO,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35368,train,train.csv,57e3c957a714056c.pt,True,,UTl2O4,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3537,train,val.csv,7bc714c046030213.pt,True,,TeRhCl,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.220446049250313e-16,1,0.0,2.220446049250313e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35401,train,train.csv,508b61364e5dde20.pt,True,,Rb2PdCl4,7,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1467518344625463e-32,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35418,train,train.csv,92c934d4c60ce639.pt,True,,Rb2MgCl4,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.17564379376619e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3543,train,train.csv,4f22dc7a5fcef357.pt,True,,BaIF,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35453,train,test.csv,b933ada88e083650.pt,True,,Sm2AlNO3,14,0.26875394582748413,False,2,True,True,True,True,True,0.0,0.0,0.0,4.193191730923538e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35454,train,train.csv,88746d4d61e83a84.pt,True,,Pr2AlNO3,14,0.2685631215572357,False,2,True,True,True,True,True,0.0,0.0,0.0,2.9849244987980015e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3546,train,train.csv,c2cff9ac7777aae9.pt,True,,K2PdCl4,7,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.4364900141259687e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35462,train,train.csv,150a9fe8c440c7cf.pt,True,,Rb2ZnF4,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35479,train,train.csv,8067d04a8203a4af.pt,True,,Mn(AlTe2)2,14,1.1269657611846924,False,4,True,True,True,True,True,0.0,0.0,0.0,3.210860650843727e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3549,train,train.csv,91f7feb7fbaad1a4.pt,True,,KBrO3,15,0.735299825668335,False,3,True,True,True,True,True,2.8659634665473277e-08,2.9802322387695312e-08,0.0,1.1719120384933622e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35495,train,train.csv,df376b6ee3a07a10.pt,True,,Tl2CdTe4,14,1.2336686849594116,False,4,True,True,True,True,True,0.0,0.0,0.0,2.7630161603259935e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35505,train,train.csv,7332e0858710d1f4.pt,True,,Sr2ZrO4,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,7.47483929011214e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35506,train,train.csv,855dbe5304865ded.pt,True,,Sr4Bi2O,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-3552,train,test.csv,167b32df74fc0d45.pt,True,,PbClF,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,8.787939139706289e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35528,train,train.csv,50e09e910d65b45f.pt,True,,Cd(AgI2)2,14,0.70705646276474,False,3,True,True,True,True,True,1.4162348634272348e-05,0.0,0.0,2.7083589030619978e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35542,train,val.csv,5604c5baf93225f4.pt,True,,GeRu,8,0.3271048665046692,False,2,True,True,True,True,True,0.0,0.0,0.0,2.4607311741646943e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35597,train,train.csv,f5c75b36b940ff67.pt,True,,LiNbSe2,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35600,train,train.csv,af1d106172409782.pt,True,,ZnCu2SnS4,16,1.2284682989120483,False,4,True,True,True,True,True,0.0003663220559246838,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35607,train,train.csv,290d2aaf07977286.pt,True,,NdBrO2,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,9.931959038162655e-18,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-3561,train,train.csv,536b45ab6930e867.pt,True,,TlIO3,15,0.5862796306610107,False,3,True,True,True,True,True,1.195520269448025e-07,1.4901161193847656e-08,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35621,train,train.csv,b0c86f2b6e5bd880.pt,True,,Tl3VSe4,16,0.296731173992157,False,2,True,True,True,True,True,0.0,0.0,0.0,1.0504367515572808e-32,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35635,train,val.csv,2be462b1de42d023.pt,True,,Li5P(S2Cl)2,24,0.6432290077209473,False,3,True,True,True,True,True,0.0,0.0,0.0,5.6657176984259194e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35646,train,test.csv,059e3786bbfb1037.pt,True,,YbBiPt,12,1.5523885488510132,False,4,True,True,True,True,True,0.0,0.0,0.0,2.0711005615728872e-32,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35654,train,train.csv,cf6e0c7708f2a98f.pt,True,,Hf2SN2,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35662,train,val.csv,c3a0a3ebf93bb118.pt,True,,LiCaF3,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35664,train,train.csv,364e2c197de60efa.pt,True,,Mg(BeP)2,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,3.473191020599818e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-3567,train,train.csv,b70d5312d2f53a16.pt,True,,BiIO,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,4.612395069591231e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35672,train,train.csv,e07eecc7c9b24de2.pt,True,,SrCaO2,4,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35685,train,train.csv,b2ea78d9ce9dcad9.pt,True,,MnFeCoGe,16,0.5490776300430298,False,3,True,True,True,True,True,0.0,0.0,0.0,5.441899699560186e-34,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35686,train,train.csv,f0a1277b140de599.pt,True,,LuAgO2,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.4414471608031345e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35688,train,train.csv,c5ed9edaa5805695.pt,True,,VN,2,5.046915054321289,False,4,True,True,True,True,True,1.2702325875579845e-06,2.384185791015625e-07,0.0,1.3356074243388e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35691,train,train.csv,96a0bf38379cb47f.pt,True,,Sr2SO,4,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,4.530100420614741e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-35694,train,train.csv,6e5cb209b0105dcd.pt,True,,AgRhO2,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,3.067204182269819e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-35695,train,train.csv,dfd8657f7577200e.pt,True,,MgSe,4,0.6603448390960693,False,3,True,True,True,True,True,1.507398974354146e-05,1.4901161193847656e-08,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
